Molecule ChEMBL ID,Molecule Name,Standardized_Smiles,pChEMBL Value,Molecular_Weight,AlogP,AlogP,HBD,HBA,RO5_Violations
CHEMBL337999,,CNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,9.09,200.11,5.35,1.9,6.0,6.0,1.0
CHEMBL535812,,CCC1=CC2Cc3nc4ccccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,9.09,280.23,9.91,8.0,2.0,2.0,1.0
CHEMBL3752685,,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,9.09,208.17000000000002,8.02,6.9,2.0,2.0,1.0
CHEMBL1814730,,O=C(NCCCNc1c2c(nc3ccccc13)CCCC2)c1ccc(F)cc1,9.09,159.1,4.48,2.9,3.0,3.0,0.0
CHEMBL2236394,,CCN(CCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NC)c1,9.09,212.12,5.74,2.4,6.0,6.0,1.0
CHEMBL1814729,,O=C(NCCNc1c2c(nc3ccccc13)CCCC2)c1ccc(F)cc1,9.09,147.09,4.09,2.4,3.0,3.0,0.0
CHEMBL3752467,,c1ccc2oc(CNCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,9.07,172.14000000000001,7.01,5.4,2.0,2.0,1.0
CHEMBL3216886,,COc1cc2c(cc1OC)C(=O)C(CC1CCN(CCCNc3c4c(nc5ccccc35)CCCC4)CC1)C2,9.06,292.2,6.09,6.9,5.0,5.0,1.0
CHEMBL202661,,O=C(CCCCCNc1c2c(nc3cccc(Cl)c13)CCCC2)NCCc1cnHc2ccccc12,9.06,223.59,6.58,5.7,3.0,3.0,1.0
CHEMBL345847,,CN1CCC(CCN2C(=O)c3ccccc3C2=O)CC1,9.05,180.12,2.01,3.4,4.0,4.0,0.0
CHEMBL74940,,Fc1ccc2c(NCCCCCCNc3c4c(nc5cc(F)ccc35)CCCC4)c3c(nc2c1)CCCC3,9.05,234.16,7.9,6.4,2.0,2.0,1.0
CHEMBL2011483,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,9.05,279.65000000000003,9.4,8.0,2.0,2.0,1.0
CHEMBL4755968,,O=C(CCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,9.03,220.14000000000001,4.92,3.9,5.0,5.0,0.0
CHEMBL4294640,,Cn1c2nc3ccccc3c-2c(NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c2ccccc21,9.02,184.15,9.12,5.9,2.0,2.0,1.0
CHEMBL328468,,O=C1Cc2cc3onc(CCC4CCN(Cc5ccccc5)CC4)c3cc2N1,9.02,164.12,4.17,3.9,3.0,3.0,0.0
CHEMBL5417632,,CCN+(CC)(CCCCCn1c(=O)cc(C)n(CCCCn2c(C)cc(=O)n(C)c2=O)c1=O)Cc1ccccc1C(F)(F)F,9.0,351.19,4.21,6.7,5.0,5.0,1.0
CHEMBL3216469,,Oc1c(CNCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc(Cl)c2cccnc12,9.0,247.60999999999999,7.95,6.7,3.0,3.0,1.0
CHEMBL134342,THIOCTIC ACID,O=C(O)CCCCC1CCSS1,9.0,192.2,2.79,3.0,2.0,2.0,0.0
CHEMBL2019044,,O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1cc(=O)c2cc(O)ccc2o1,9.0,291.62,7.54,6.2,5.0,5.0,1.0
CHEMBL283509,,COc1ccc(-c2cc3c(c(=O)o2)CC2(O)C4(C)C(=O)C=CC(C)(C)C4(O)CCC2(C)O3)cc1OC,9.0,316.16999999999996,3.45,5.0,7.0,7.0,1.0
CHEMBL2019046,,COc1cc(O)c2c(=O)cc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc2c1,9.0,284.18,6.9,5.4,6.0,6.0,2.0
CHEMBL4873612,,O=C(Nc1cncc(OCC2CCN(Cc3ccc(F)cc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,9.0,253.15,4.51,3.6,6.0,6.0,1.0
CHEMBL4647106,,COc1ccc(C(O)C(N)C(=O)O)cc1OC,9.0,154.06,0.15,-0.3,6.0,6.0,1.0
CHEMBL4225157,,C#CCNc1nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)cc1C#N,9.0,250.2,4.36,6.0,4.0,5.0,1.0
CHEMBL225577,,c1ccc2c(c1)cccn+2CCCCCCCCCCn+1cccc2ccccc21,9.0,120.1,6.39,5.0,0.0,0.0,0.0
CHEMBL345698,,Cc1cccc(F)c1,9.0,31.009999999999998,2.13,0.5,0.0,0.0,0.0
CHEMBL1819176,,Clc1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)-c3ccccc3C4)c3c(nc2c1)CCCC3,8.98,207.59,9.36,6.2,2.0,2.0,1.0
CHEMBL3217103,,COc1cc2c(cc1OC)CC(CC1CCN(CCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)CC1)C2,8.97,311.65000000000003,7.1,8.0,4.0,4.0,1.0
CHEMBL4744528,,COc1cc(CNC(=O)Cc2cn(CCCCC3=CC4Cc5nc6cc(Cl)ccc6c(N)c5C(C3)C4)nn2)ccc1O,8.97,291.62,5.48,6.2,4.0,5.0,1.0
CHEMBL4791642,,O=C(CCCCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,8.97,244.16,5.7,4.9,5.0,5.0,0.0
CHEMBL3233826,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,8.97,335.63,7.08,5.7,7.0,7.0,2.0
CHEMBL131827,,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4cccnc4oc3c2)c1,8.96,176.09,3.96,0.9,6.0,6.0,1.0
CHEMBL1651139,,O=C(CCC1CCN(Cc2ccccc2O)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,8.96,206.13,4.81,4.2,4.0,4.0,0.0
CHEMBL3642052,,CC(=O)NCCc1cnHc2ccc(OC(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,8.93,318.22,7.59,7.1,6.0,6.0,2.0
CHEMBL2047525,,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc(-c3cc4ccccc4oc3=O)cc2)c1,8.92,224.13,6.64,2.9,6.0,6.0,1.0
CHEMBL138107,,O=C(Nc1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O)c1ccccc1,8.92,222.14,4.84,3.1,6.0,6.0,1.0
CHEMBL4789145,,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,8.92,272.18,4.42,4.3,7.0,7.0,1.0
CHEMBL4458217,,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCNc2c3c(nc4ccccc24)CCCC3)cc1,8.9,228.16,7.05,5.4,4.0,4.0,1.0
CHEMBL4872514,,COc1cc(CNC(=O)CCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccn1,8.9,323.66,7.75,8.0,4.0,4.0,1.0
CHEMBL4284047,,Cn1c2nc3ccccc3c-2c(NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c2ccccc21,8.9,160.13,8.34,4.9,2.0,2.0,0.0
CHEMBL76173,,c1cnc2nc3c(c(NCCCCCCCNc4c5c(nc6ncccc46)CCCC5)c2c1)CCCC3,8.89,208.17000000000002,6.81,6.9,2.0,2.0,1.0
CHEMBL4462369,,O=C(CCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NC12CC3CC(F)(CC(C1)c1ccccc13)C2,8.89,314.65000000000003,7.77,8.0,3.0,3.0,1.0
CHEMBL4778167,,CCN(CC)c1cc(/C=C2/OC(=O)c3cc(OC)c(OC)cc32)ccc1O,8.89,202.1,3.92,1.7,5.0,6.0,0.0
CHEMBL1651132,,O=C(CCC1CCN(Cc2cccc(F)c2)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,8.89,209.13,5.24,4.7,3.0,3.0,0.0
CHEMBL3883432,,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,8.89,298.25,7.88,6.1,5.0,5.0,1.0
CHEMBL3216777,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,8.88,291.66,9.79,8.0,2.0,2.0,1.0
CHEMBL347667,,COc1cc2c(cc1O)C(=O)C(C)C2,8.88,108.05,1.78,1.0,3.0,3.0,0.0
CHEMBL2011496,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,8.88,339.12,10.83,8.0,2.0,2.0,1.0
CHEMBL5218900,,CNC(=O)Oc1cccc(CN(C)CCCCCCOc2ccc(C(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)c(O)c2)c1,8.88,348.18,6.1,3.4,10.0,10.0,1.0
CHEMBL357207,,CCC1=CC2Cc3nc4cc(Cl)cc(Cl)c4c(N)c3C(C1)C2,8.86,193.0,5.51,5.8,1.0,1.0,1.0
CHEMBL2011488,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,8.86,303.67,10.18,8.0,2.0,2.0,1.0
CHEMBL124933,,CNC(=O)Oc1cccc(CN(C)CCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,8.85,212.12,5.74,2.4,6.0,6.0,1.0
CHEMBL73800,,c1ccc2c(NCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,8.85,196.16,7.63,6.4,2.0,2.0,1.0
CHEMBL452339,,CCN(CCCCCCn1c(=O)c(=O)n(CCCCCCN(CC)Cc2ccccc2OC)c2ccccc21)Cc1ccccc1OC,8.85,332.21999999999997,7.35,7.4,6.0,6.0,2.0
CHEMBL4558495,,FC12CC3CC(NCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)(CC(C1)c1ccccc13)C2,8.85,298.65000000000003,8.24,8.0,2.0,2.0,1.0
CHEMBL3642054,,CC(=O)NCCc1cnHc2ccc(OC(=O)NCCCCCCCCCCNc3c4c(nc5ccc(Cl)cc35)CCCC4)cc12,8.85,353.67,8.25,7.9,6.0,6.0,2.0
CHEMBL4438626,,O=C(CCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NC12CC3CC(F)(CC(C1)c1ccccc13)C2,8.85,302.64,7.38,8.0,3.0,3.0,1.0
CHEMBL3600555,,CC1=CC2Cc3nc4ccccc4c(NCCCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,8.83,327.69,10.96,8.0,2.0,2.0,1.0
CHEMBL1085702,,Nc1ccc2c(c1)c(-c1ccccc1)n+(CCCNCCCNCCCNc1c3c(nc4ccccc14)CCCC3)c1cc(N)ccc21,8.83,226.18,7.0,5.0,5.0,5.0,0.0
CHEMBL1086007,,O=C(CCOCCc1cnHc2ccccc12)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,8.82,263.61,6.6,6.2,4.0,4.0,1.0
CHEMBL3233827,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,8.82,347.64,7.47,6.2,7.0,7.0,2.0
CHEMBL231160,MEMOQUIN,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,8.82,432.3,6.27,8.0,8.0,8.0,2.0
CHEMBL263322,,CN1CCC(CCCC2Cc3ccccc3C2=O)CC1,8.82,174.13,3.55,5.2,2.0,2.0,1.0
CHEMBL179455,,Nc1ccc2c(c1)c(-c1ccccc1)n+(CCCNCCCNCCCNc1c3c(nc4ccccc14)CCCC3)c1cc(N)ccc21,8.81,226.18,7.0,5.0,5.0,5.0,0.0
CHEMBL4761887,,CCN(CC)c1cc(/C=C2\OC(=O)c3cc(OC)c(OC)cc32)ccc1O,8.81,202.1,3.92,1.7,5.0,6.0,0.0
CHEMBL473866,,Clc1ccc2c(NCCCNCCCCCOc3cccc4nHc5ccccc5c34)c3c(nc2c1)CCCC3,8.81,223.59,8.04,5.7,3.0,3.0,1.0
CHEMBL306492,,c1ccc2c(NCCCCCCCCNc3c4c(nc5ccccc35)CCCCC4)c3c(nc2c1)CCCCC3,8.8,244.20000000000002,9.19,8.0,2.0,2.0,1.0
CHEMBL75274,,c1ccc2c(NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,8.8,220.18,8.41,7.4,2.0,2.0,1.0
CHEMBL4451532,,COc1cc2oc(-c3ccc(NCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)cc3)cc(=O)c2c(OC)c1OC,8.79,235.56,7.09,2.7,6.0,6.0,1.0
CHEMBL4208641,,c1ccc2c(NCCCCCSSCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,8.79,308.32,9.79,8.0,2.0,2.0,1.0
CHEMBL478667,,Clc1ccc2c(NCCCNCCCCOc3cccc4nHc5ccccc5c34)c3c(nc2c1)CCCC3,8.78,211.57999999999998,7.65,5.2,3.0,3.0,1.0
CHEMBL4851711,,Fc1ccccc1-c1ccc(NC2CC3CN(CC4CCOCC4)CC3C2)nn1,8.77,219.15,3.83,5.4,3.0,3.0,1.0
CHEMBL335355,,CCC1=CC2Cc3nc4cc(F)cc(F)c4c(N)c3C(C1)C2,8.75,160.1,4.48,4.2,1.0,1.0,0.0
CHEMBL4287748,,CN+(C)(CC#CCOC1=NOCC1)CCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,8.75,350.26,6.48,8.0,5.0,5.0,1.0
CHEMBL2019040,,COc1cc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc(=O)c2cc1OC,8.74,296.19,7.2,5.9,6.0,6.0,2.0
CHEMBL1081032,,CN1c2ccc(OC(=O)NCC3CCCCC3)cc2C2(C)CCN(CCc3ccccc3)C12,8.74,266.19,5.34,6.1,5.0,5.0,1.0
CHEMBL1085938,,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)C/C(=C\c2cc(O)c(O)c(O)c2)C3=O)c1,8.74,320.17,5.81,3.4,9.0,9.0,1.0
CHEMBL292314,,Nc1c2c(nc3cc(Cl)ccc13)CCCC2,8.74,97.5,3.35,2.5,1.0,1.0,0.0
CHEMBL16645,p-CRESOL,Cc1ccc(O)cc1,8.74,28.009999999999998,1.7,0.0,1.0,1.0,0.0
CHEMBL238230,,O=C(CCCNc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2,8.74,224.17000000000002,7.19,6.4,3.0,3.0,1.0
CHEMBL4866930,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cccnHc4=O)c3C(C1)C2,8.74,311.65000000000003,7.15,8.0,4.0,4.0,1.0
CHEMBL3215882,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,8.72,291.66,9.79,8.0,2.0,2.0,1.0
CHEMBL3600551,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,8.72,351.71000000000004,11.74,8.0,2.0,2.0,1.0
CHEMBL4466652,,COc1cc2oc(-c3ccc(NCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)cc3)cc(=O)c2c(OC)c1OC,8.72,247.57,7.48,3.2,6.0,6.0,1.0
CHEMBL75985,,c1cnc2nc3c(c(NCCCCCCCCNc4c5c(nc6ncccc46)CCCC5)c2c1)CCCC3,8.72,220.18,7.2,7.4,2.0,2.0,1.0
CHEMBL4748114,,COc1cc(CNC(=O)CCCCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,8.71,327.65000000000003,7.67,7.7,4.0,5.0,1.0
CHEMBL5207628,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCC(=O)N4CCC(NC(=O)Nc5ccc(OC(F)(F)F)cc5)CC4)c3C(C1)C2,8.71,436.69,8.18,8.0,7.0,7.0,2.0
CHEMBL3356532,,O=C1C=C(NCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)C(=O)c2ccccc21,8.71,215.57,4.73,4.2,4.0,4.0,0.0
CHEMBL286727,M-XYLENE,Cc1cccc(C)c1,8.7,24.02,2.3,1.0,0.0,0.0,0.0
CHEMBL5418455,,CCN+(CC)(CCCCCn1c(=O)cc(C)n(CCCn2c(C)cc(=O)n(C)c2=O)c1=O)Cc1ccccc1C(F)(F)F,8.7,339.18,3.82,6.2,5.0,5.0,1.0
CHEMBL5220250,,O=c1c(NCCCCc2c3c(nc4cc(Cl)ccc24)CCCC3)c(NCCCCc2c3c(nc4ccc(Cl)cc24)CCCC3)c1=O,8.7,323.08,8.31,8.0,3.0,4.0,1.0
CHEMBL4283298,,CN+(C)(CC#CCOC1=NOCC1)CCCCCCCNc1c2c(nc3ccccc13)CCCC2,8.7,314.23,5.31,8.0,5.0,5.0,1.0
CHEMBL4469343,,FC12CC3CC(NCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)(CC(C1)c1ccccc13)C2,8.7,286.64,7.85,8.0,2.0,2.0,1.0
CHEMBL4456083,,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,8.7,276.2,8.61,7.4,4.0,4.0,1.0
CHEMBL502,DONEPEZIL,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,8.7,206.13,4.36,4.2,4.0,4.0,0.0
CHEMBL4797814,,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,8.69,367.67,7.91,8.0,6.0,6.0,2.0
CHEMBL3322231,,O=C(NCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)NCCC3,8.69,321.09000000000003,10.18,8.0,4.0,4.0,1.0
CHEMBL3216556,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,8.69,327.11,10.44,8.0,2.0,2.0,1.0
CHEMBL341658,,CCC1=CC2Cc3nc4cc(F)ccc4c(N)c3C(C1)C2,8.68,141.1,4.34,4.2,1.0,1.0,0.0
CHEMBL1085933,,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2ccc4ccccc4c2)C3=O)c1,8.68,276.15999999999997,7.64,3.9,7.0,7.0,1.0
CHEMBL4282154,,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,8.68,269.6,5.48,4.4,6.0,6.0,1.0
CHEMBL364545,,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2cccc4ccccc24)C3=O)c1,8.68,276.15999999999997,7.64,3.9,7.0,7.0,1.0
CHEMBL3235502,,O=C(CCCOc1cccc2nHc3ccccc3c12)NCCCNc1c2c(nc3ccccc13)CCCC2,8.67,192.13,6.53,3.9,4.0,4.0,0.0
CHEMBL478666,CARBACRINE,Clc1ccc2c(NCCCNCCCOc3cccc4nHc5ccccc5c34)c3c(nc2c1)CCCC3,8.67,199.57,7.26,4.7,3.0,3.0,0.0
CHEMBL3216209,,COc1cc2c(cc1OC)CC(CC1CCN(CCCNc3c4c(nc5ccccc35)CCCC4)CC1)C2,8.67,276.2,6.45,7.4,4.0,4.0,1.0
CHEMBL1084256,,O=C(Nc1ccccc1)c1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O,8.66,222.14,4.84,3.1,5.0,6.0,0.0
CHEMBL143290,,CC1=CC2Cc3nc4cc(F)cc(F)c4c(N)c3C(C1)C2,8.66,148.09,4.09,3.7,1.0,1.0,0.0
CHEMBL4213042,,c1ccc2c(NCCCCCSeCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,8.65,276.26,,8.0,2.0,2.0,1.0
CHEMBL243271,,CCN(CCCNC1=CC(=O)C(NCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,8.65,360.24,3.93,6.8,8.0,8.0,2.0
CHEMBL2019047,,O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2c(O)cc(O)cc2o1,8.64,272.17,6.59,4.9,6.0,6.0,1.0
CHEMBL3313966,,O=C(Cn+1ccccc1)N/N=C/c1ccc(/C=N/NC(=O)Cn+2ccccc2)cc1,8.64,160.1,0.56,0.8,6.0,6.0,1.0
CHEMBL2019037,,COc1cc(OC)c2c(=O)cc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc2c1,8.64,296.19,7.2,5.9,6.0,6.0,2.0
CHEMBL3623551,,CCC(CC)n1cc(C(=O)C(F)(F)F)cn1,8.64,157.07,2.99,3.0,1.0,1.0,0.0
CHEMBL230702,,CCN(CCCCCNC1=CC(=O)C(NCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,8.63,408.28000000000003,5.49,8.0,8.0,8.0,2.0
CHEMBL140999,,O=C(c1ccccc1)c1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O,8.62,208.13,4.82,3.4,4.0,5.0,0.0
CHEMBL4113560,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,8.62,383.67,8.64,7.7,7.0,7.0,2.0
CHEMBL4863615,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCC(=O)Nc4cnnHc4)c3C(C1)C2,8.62,283.64,7.39,8.0,3.0,3.0,1.0
CHEMBL4862716,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNS(=O)(=O)c4cnnHc4)c3C(C1)C2,8.62,331.7,6.73,7.7,4.0,4.0,1.0
CHEMBL3233832,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,8.62,383.67,8.64,7.7,7.0,7.0,2.0
CHEMBL1651131,,O=C(CCC1CCN(Cc2ccccc2F)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,8.6,209.13,5.24,4.7,3.0,3.0,0.0
CHEMBL1083488,,c1ccc2c(NCCCCCCNc3c4c(nc5ncccc35)CCCCC4)c3c(nc2c1)CCCCC3,8.6,220.18,7.8,7.4,2.0,2.0,1.0
CHEMBL5078555,,COC(=O)c1c(CCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cccc1OC,8.6,277.61,7.56,6.5,4.0,4.0,1.0
CHEMBL4591167,,NC12CC3CC(F)(CC(C1)c1cc(NC(=O)CCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)ccc13)C2,8.6,328.66,7.55,8.0,4.0,4.0,1.0
CHEMBL474268,,Clc1ccc2c(NCCCNCCCCCCOc3cccc4nHc5ccccc5c34)c3c(nc2c1)CCCC3,8.59,235.6,8.43,6.2,3.0,3.0,1.0
CHEMBL4859103,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)cc(O)c4)c3C(C1)C2,8.59,327.65000000000003,7.87,7.7,5.0,5.0,1.0
CHEMBL3216210,,COc1cc2c(cc1OC)CC(CC1CCN(CCNc3c4c(nc5cc(Cl)ccc35)CCCC4)CC1)C2,8.59,299.64,6.71,7.7,4.0,4.0,1.0
CHEMBL87849,,COc1cc2cc(C(=O)CCc3ccn+(Cc4ccc(F)cc4)cc3)sc2cc1OC,8.59,139.06,5.21,1.5,3.0,3.0,0.0
CHEMBL15056,,c1ccc2c(NCCc3ccc(OCCCN4CCCCC4)cc3)c3c(nc2c1)CCCC3,8.59,212.16,6.02,5.9,3.0,3.0,1.0
CHEMBL4863960,,O=C(Nc1cncc(OCC2CCN(Cc3ccccc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,8.59,234.15,4.37,3.6,6.0,6.0,1.0
CHEMBL3753405,,COc1cccc2cc(CNCCCCCCCNc3c4c(nc5ccccc35)CCCCC4)oc12,8.59,212.16,7.41,5.9,3.0,3.0,1.0
CHEMBL187818,,COc1cc2c(cc1OC)SC(C(=O)CCc1ccn+(Cc3ccc(F)cc3)cc1)C2,8.59,195.14,4.4,2.5,3.0,3.0,0.0
CHEMBL4204315,,c1ccc2c(NCCCCCSeSeCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,8.58,308.32,,8.0,2.0,2.0,1.0
CHEMBL5276338,,COc1cc2c(cc1OC)CC(CC1CCN(CCCNc3c4c(nc5cc(Cl)ccc35)CC3C=C(C)CC4C3)CC1)C2,8.58,359.69,8.22,8.0,4.0,4.0,1.0
CHEMBL4159705,,COc1cc2c(cc1O)C(=O)C(Cc1ccn+(Cc3cccc(Cl)c3)cc1C(C)=O)C2,8.57,195.53,4.19,2.8,4.0,4.0,0.0
CHEMBL243062,,CCN(CCCCCCNC1=C(Br)C(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=C(Br)C1=O)Cc1ccccc1OC,8.57,568.08,7.71,8.0,8.0,8.0,3.0
CHEMBL4533477,,O=C(/C=C/c1ccc(N+(=O)O-)cc1)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,8.57,246.16,5.82,4.1,6.0,6.0,1.0
CHEMBL5200047,,O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(C(=O)CCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)CC1,8.57,376.64,6.67,5.6,7.0,7.0,2.0
CHEMBL307908,,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCCC4)c3c(nc2c1)CCCCC3,8.57,232.19,8.8,7.9,2.0,2.0,1.0
CHEMBL1912060,,O=C(CCCCc1cccs1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,8.57,223.59,6.16,5.7,3.0,3.0,1.0
CHEMBL5082773,,COC(=O)c1c(O)cccc1CCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,8.55,265.59999999999997,7.25,6.0,4.0,4.0,1.0
CHEMBL92736,,CC(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,8.55,164.12,4.63,3.9,3.0,3.0,0.0
CHEMBL94217,,CC(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,8.55,164.12,4.63,3.9,3.0,3.0,0.0
CHEMBL5189408,,O=C(COc1cc(F)ccc1N+(=O)O-)NCCN1CCN(Cc2ccccc2)CC1,8.55,247.13,2.05,1.3,8.0,8.0,1.0
