Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Potency Category
CHEMBL223443,,,503.09,2.0,6.97,18,O=C(Cc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,IC50,'=',0.12,nM,9.92,,,UO_0000065,19.72,0.38,2.95,14.21,0,CHEMBL914529,Inhibition of human brain AchE,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1139473,1,Scientific Literature,J Med Chem,2005.0,,,,,120.0,Extremely Potent (pIC50 ≥ 9)
CHEMBL1204299,,,477.48,0.0,4.59,4c,Cc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1.Cl.Cl.O,IC50,'=',39.0,nM,7.41,,,UO_0000065,19.17,0.35,2.82,16.73,0,CHEMBL644839,In vitro inhibition of acetylcholinesterase from human erythrocytes,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1134774,1,Scientific Literature,J Med Chem,2001.0,,,,,39.0,Potent (7-8)
CHEMBL502,DONEPEZIL,4.0,379.5,0.0,4.36,donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',16.0,nM,7.8,,,UO_0000065,20.54,0.38,3.44,20.11,1,CHEMBL644839,In vitro inhibition of acetylcholinesterase from human erythrocytes,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1134774,1,Scientific Literature,J Med Chem,2001.0,,,,,16.0,Potent (7-8)
CHEMBL222818,,,811.03,2.0,9.34,9,CCN(CCCCCC(=O)Nc1ccc(Cc2ccc(NC(=O)CCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC.O=C(O)C(=O)O,IC50,'=',63.1,nM,7.2,,,UO_0000065,9.99,0.19,-2.14,8.66,0,CHEMBL917209,Inhibition of human recombinant AChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1149275,1,Scientific Literature,J Med Chem,2004.0,,,,,-7.2,Potent (7-8)
CHEMBL222378,,,823.13,2.0,8.82,7,CCN(CCCCCC(=O)N1CCC(CCCC2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.O=C(O)C(=O)O,IC50,'=',6.607,nM,8.18,,,UO_0000065,11.16,0.21,-0.64,12.48,0,CHEMBL917209,Inhibition of human recombinant AChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1149275,1,Scientific Literature,J Med Chem,2004.0,,,,,-8.18,Very Potent (8-9)
CHEMBL222904,,,781.05,2.0,7.65,4,CCN(CCCCCC(=O)N1CCC(C2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.O=C(O)C(=O)O,IC50,'=',3.311,nM,8.48,,,UO_0000065,12.27,0.23,0.83,12.93,0,CHEMBL917209,Inhibition of human recombinant AChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1149275,1,Scientific Literature,J Med Chem,2004.0,,,,,-8.48,Very Potent (8-9)
CHEMBL92955,,,475.61,1.0,5.47,1i,O=S(=O)(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c1ccccc1,IC50,'=',14.0,nM,7.85,,,UO_0000065,16.51,0.32,2.38,10.41,0,CHEMBL644105,Evaluated for the in vitro inhibition of the Acetylcholinesterase (AChE) from human erythrocytes,B,BAO_0000019,assay format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1127437,1,Scientific Literature,J Med Chem,1994.0,,,,,14.0,Potent (7-8)
CHEMBL1783527,,,604.95,2.0,7.68,36c,CC(C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)CCCc6ccccc6)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CS1,IC50,'=',76.0,nM,7.12,,,UO_0000065,11.77,0.23,-0.56,13.46,0,CHEMBL1785400,Inhibition of recombinant human AChE using acetylthiocholine iodide as substrate by spectroscopic Ellmans method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1781893,1,Scientific Literature,Eur J Med Chem,2011.0,,,,,76.0,Potent (7-8)
CHEMBL1783514,,,606.92,2.0,7.25,36e,COc1cccc(CN(C)[C@@H](C)[C@H]2[C@H](O)C[C@@]3(C)[C@@H]4CC[C@H]5[C@]6(C)CSC(C(C)C)=N[C@H]6CC[C@@]56C[C@@]46C(=O)C[C@]23C)c1,IC50,'=',3.0,nM,8.52,,,UO_0000065,14.04,0.27,1.27,13.72,0,CHEMBL1785400,Inhibition of recombinant human AChE using acetylthiocholine iodide as substrate by spectroscopic Ellmans method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1781893,1,Scientific Literature,Eur J Med Chem,2011.0,,,,,3.0,Very Potent (8-9)
CHEMBL594187,,,370.5,1.0,5.21,10,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C(C)=C/c1ccccc1)c1ccc(=O)[nH]c1C2,IC50,'=',25.0,nM,7.6,,,UO_0000065,20.52,0.37,2.39,16.81,0,CHEMBL1065425,Inhibition of human AChE by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1152583,1,Scientific Literature,Bioorg Med Chem,2009.0,,,,,25.0,Potent (7-8)
CHEMBL3787502,,,248.33,0.0,1.82,11,COc1ccc2c(c1)C[C@@H](NC(=O)N(C)C)CC2,IC50,'=',22.41,nM,7.65,,,UO_0000065,30.8,0.58,5.83,18.4,0,CHEMBL3789779,Inhibition of AChE (unknown origin) using acetylcholine iodate as substrate preincubated for 10 mins followed by substrate addition by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3784977,1,Scientific Literature,Bioorg Med Chem,2016.0,,,,,22.41,Potent (7-8)
CHEMBL87937,,,386.49,0.0,3.67,42,COCC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1,IC50,'=',30.0,nM,7.52,,,UO_0000065,19.46,0.38,3.85,15.47,0,CHEMBL644831,Concentration required for the inhibition of acetylcholinesterase,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1135325,1,Scientific Literature,Bioorg Med Chem Lett,2002.0,,,,,0.03,Potent (7-8)
CHEMBL431844,,,210.28,0.0,3.18,2,Nc1c2c(nc3ccccc13)C1CCC2C1,IC50,'=',31.5,nM,7.5,,,UO_0000065,35.67,0.64,4.32,19.28,0,CHEMBL644838,Inhibition of acetylcholinesterase (AChE) of human red blood cell (type XIII) by modified radiometric AChE assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1126447,1,Scientific Literature,Bioorg Med Chem Lett,1992.0,,,,,31.5,Potent (7-8)
CHEMBL2297279,KAEMPFEROL 3-O-D-GALACTOSIDE,,448.38,2.0,-0.24,11,O=c1c(OC2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,IC50,'=',12.0,nM,7.92,,,UO_0000065,17.67,0.34,8.16,4.16,0,CHEMBL3071788,Inhibition of AChE (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3045386,1,Scientific Literature,Med Chem Res,2013.0,,,,,0.012,Potent (7-8)
CHEMBL426441,,,389.5,0.0,4.19,table 1 ID 21,CN1C(=O)Cc2cc3onc(CCC4CCN(Cc5ccccc5)CC4)c3cc21,IC50,'=',0.48,nM,9.32,,,UO_0000065,23.92,0.44,5.13,18.8,0,CHEMBL832763,Inhibitory activity against Acetylcholinesterase enzyme using human AChE assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138798,1,Scientific Literature,J Med Chem,2004.0,,,,,0.48,Extremely Potent (pIC50 ≥ 9)
CHEMBL502,DONEPEZIL,4.0,379.5,0.0,4.36,Donepezil (Aricept),COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',8.0,nM,8.1,,,UO_0000065,21.34,0.39,3.74,20.88,0,CHEMBL644105,Evaluated for the in vitro inhibition of the Acetylcholinesterase (AChE) from human erythrocytes,B,BAO_0000019,assay format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1127437,1,Scientific Literature,J Med Chem,1994.0,,,,,8.0,Very Potent (8-9)
CHEMBL502,DONEPEZIL,4.0,379.5,0.0,4.36,Donepezil (Aricept),COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',22.0,nM,7.66,,,UO_0000065,20.18,0.37,3.3,19.75,0,CHEMBL644832,Ex vivo inhibition of human erythrocyte Acetylcholinesterase.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1135547,1,Scientific Literature,J Med Chem,2002.0,,,,,22.0,Potent (7-8)
CHEMBL390247,,,584.9,2.0,6.37,26,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2cccs2)=CC1=O)Cc1cccs1,IC50,'=',60.4,nM,7.22,,,UO_0000065,12.34,0.25,0.85,11.16,0,CHEMBL895407,Inhibition of human recombinant acetylcholinesterase,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1148814,1,Scientific Literature,J Med Chem,2007.0,,,,,60.4,Potent (7-8)
CHEMBL243055,,,668.87,2.0,6.86,3,CCN(CCCCCCNC1=C(F)C(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=C(F)C1=O)Cc1ccccc1OC,IC50,'=',5.17,nM,8.29,,,UO_0000065,12.39,0.24,1.43,9.97,0,CHEMBL895407,Inhibition of human recombinant acetylcholinesterase,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1148814,1,Scientific Literature,J Med Chem,2007.0,,,,,5.17,Very Potent (8-9)
CHEMBL555075,,,426.0,1.0,5.24,6c,CCn1c(C)nc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21.Cl,IC50,'=',4.3,nM,8.37,,,UO_0000065,21.48,0.39,3.13,21.94,0,CHEMBL885303,Concentration required to inhibit 50% of Acetylcholinesterase obtained from human erythrocytes was determined in vitro,B,BAO_0000019,assay format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1128725,1,Scientific Literature,J Med Chem,1995.0,,,,,4.3,Very Potent (8-9)
CHEMBL194823,LIPOCRINE,,478.13,1.0,6.4,"32, lipocrine",O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,IC50,'=',0.25,nM,9.6,,,UO_0000065,20.08,0.42,3.2,17.78,1,CHEMBL945890,Inhibition of human AchE,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1141467,1,Scientific Literature,J Med Chem,2008.0,,,,,0.25,Extremely Potent (pIC50 ≥ 9)
CHEMBL254016,,,691.01,2.0,7.65,8,CCN(CCCCCC(=O)N1CCC(C2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC,IC50,'=',3.3,nM,8.48,,,UO_0000065,12.27,0.23,0.83,12.94,1,CHEMBL945890,Inhibition of human AchE,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1141467,1,Scientific Literature,J Med Chem,2008.0,,,,,3.3,Very Potent (8-9)
CHEMBL195179,,,443.68,1.0,5.75,2,O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3ccccc13)CCCC2,IC50,'=',6.96,nM,8.16,,,UO_0000065,18.39,0.37,2.41,15.1,0,CHEMBL832842,Inhibitory concentration against human recombinant acetylcholinesterase,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1141170,1,Scientific Literature,J Med Chem,2005.0,,,,,6.96,Very Potent (8-9)
CHEMBL359570,ICOPEZIL,2.0,375.47,0.0,4.17,table 1 ID 60,O=C1Cc2cc3c(CCC4CCN(Cc5ccccc5)CC4)noc3cc2N1,IC50,'=',0.33,nM,9.48,,,UO_0000065,25.25,0.46,5.31,16.24,0,CHEMBL832763,Inhibitory activity against Acetylcholinesterase enzyme using human AChE assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138798,1,Scientific Literature,J Med Chem,2004.0,,,,,0.33,Extremely Potent (pIC50 ≥ 9)
CHEMBL189774,,,388.51,0.0,2.86,table 1 ID 67,COCC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1,IC50,'=',30.0,nM,7.52,,,UO_0000065,19.36,0.38,4.66,15.47,0,CHEMBL832763,Inhibitory activity against Acetylcholinesterase enzyme using human AChE assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138798,1,Scientific Literature,J Med Chem,2004.0,,,,,30.0,Potent (7-8)
CHEMBL4083039,,,531.24,0.0,4.62,5j,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc(Br)cc3)cc1)C2.[Br-],IC50,'=',69.7,nM,7.16,,,UO_0000065,15.86,0.34,2.54,18.16,0,CHEMBL4034179,Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate pretreated for 6 mins followed by substrate addition measured up to 180 sec by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL4033632,1,Scientific Literature,Eur J Med Chem,2017.0,,,,,69.7,Potent (7-8)
CHEMBL364585,,,448.61,0.0,4.69,table 1 ID 35,COc1cc2cc(C(=O)C3CCC[N+](C)(CC(=O)OC(C)(C)C)CC3)sc2cc1OC,IC50,'=',79.0,nM,7.1,,,UO_0000065,15.83,0.31,2.41,11.49,0,CHEMBL832763,Inhibitory activity against Acetylcholinesterase enzyme using human AChE assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138798,1,Scientific Literature,J Med Chem,2004.0,,,,,79.0,Potent (7-8)
CHEMBL362752,,,426.58,0.0,4.32,table 1 ID 46,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccsc3)cc1)C2,IC50,'=',6.0,nM,8.22,,,UO_0000065,19.27,0.39,3.9,20.86,0,CHEMBL832763,Inhibitory activity against Acetylcholinesterase enzyme using human AChE assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138798,1,Scientific Literature,J Med Chem,2004.0,,,,,6.0,Very Potent (8-9)
CHEMBL95,TACRINE,4.0,198.27,0.0,2.7,t1,Nc1c2c(nc3ccccc13)CCCC2,IC50,'=',33.88,nM,7.47,,,UO_0000065,37.68,0.68,4.77,19.2,1,CHEMBL829159,In vitro inhibitory activity against human erythrocyte acetylcholinesterase,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138734,1,Scientific Literature,J Med Chem,2004.0,,,,,-7.47,Potent (7-8)
CHEMBL92460,,,320.44,0.0,4.67,table 1 ID 1,c1ccc(CN2CCC(CCc3noc4ccccc34)CC2)cc1,IC50,'=',55.0,nM,7.26,,,UO_0000065,22.66,0.41,2.59,24.8,1,CHEMBL832763,Inhibitory activity against Acetylcholinesterase enzyme using human AChE assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138798,1,Scientific Literature,J Med Chem,2004.0,,,,,55.0,Potent (7-8)
CHEMBL94186,,,350.46,0.0,4.68,table 1 ID 4,COc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,IC50,'=',7.2,nM,8.14,,,UO_0000065,23.23,0.43,3.46,21.15,1,CHEMBL832763,Inhibitory activity against Acetylcholinesterase enzyme using human AChE assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138798,1,Scientific Literature,J Med Chem,2004.0,,,,,7.2,Very Potent (8-9)
CHEMBL205895,,,338.41,0.0,4.06,22a,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1N2C,IC50,'=',13.0,nM,7.89,,,UO_0000065,23.3,0.43,3.83,15.52,0,CHEMBL859798,Anticholinesterase activity against human erythrocyte AChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1146079,1,Scientific Literature,J Med Chem,2006.0,,,,,13.0,Potent (7-8)
CHEMBL94,PHYSOSTIGMINE,3.0,275.35,0.0,1.77,15a,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,IC50,'=',28.0,nM,7.55,,,UO_0000065,27.43,0.52,5.78,16.86,1,CHEMBL859798,Anticholinesterase activity against human erythrocyte AChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1146079,1,Scientific Literature,J Med Chem,2006.0,,,,,28.0,Potent (7-8)
CHEMBL207777,,,325.36,0.0,4.0,12b,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CO[C@@H](C1)O2,IC50,'=',97.0,nM,7.01,,,UO_0000065,21.56,0.4,3.01,12.35,0,CHEMBL859798,Anticholinesterase activity against human erythrocyte AChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1146079,1,Scientific Literature,J Med Chem,2006.0,,,,,97.0,Potent (7-8)
CHEMBL338975,PHYSOSTIGMINE SALICYLATE,-1.0,413.47,0.0,1.77,1,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C.O=C(O)c1ccccc1O,IC50,'=',28.0,nM,7.55,,,UO_0000065,27.43,0.52,5.78,16.86,0,CHEMBL644832,Ex vivo inhibition of human erythrocyte Acetylcholinesterase.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1135547,1,Scientific Literature,J Med Chem,2002.0,,,,,28.0,Potent (7-8)
CHEMBL183813,,,468.55,0.0,3.66,Terreulactone C,COc1ccc(-c2cc3c(c(=O)o2)C[C@@]2(O)[C@@]4(C)CCC(=O)C(C)(C)[C@@]4(O)CC[C@@]2(C)O3)cc1,IC50,'=',60.0,nM,7.22,,,UO_0000065,15.41,0.29,3.56,6.8,0,CHEMBL832772,Inhibitory concentration against Acetylcholinesterase activity,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1141884,1,Scientific Literature,Bioorg Med Chem Lett,2005.0,,,,,0.06,Potent (7-8)
CHEMBL2441675,,,547.59,0.0,4.09,30,COc1cc2c(cc1OC)C(=O)C(CCCCCCc1cccc(OC)[n+]1C)C2.O=S(=O)([O-])C(F)(F)F,IC50,'=',70.0,nM,7.16,,,UO_0000065,17.95,0.34,3.06,14.71,0,CHEMBL2443821,Reversible inhibition of human recombinant AChE using acetylthiocholine iodide as substrate measured at initial time point by Ellmans method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2440015,1,Scientific Literature,Bioorg Med Chem Lett,2013.0,,,,,0.07,Potent (7-8)
CHEMBL3093803,,,522.37,1.0,5.63,13,[Br-].[Br-].c1cc[n+](CCCCCCCCCCC[n+]2cccc3ccccc32)cc1,IC50,'=',17.0,nM,7.77,,,UO_0000065,21.43,0.39,2.14,100.12,0,CHEMBL3095604,Inhibition of human recombinant AChE after 5 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3091342,1,Scientific Literature,Bioorg Med Chem Lett,2013.0,,,,,0.017,Potent (7-8)
CHEMBL502,DONEPEZIL,4.0,379.5,0.0,4.36,Donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',22.0,nM,7.66,,,UO_0000065,20.18,0.37,3.3,19.75,1,CHEMBL1787066,Inhibition of human erythrocytes AChE,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1781988,1,Scientific Literature,Eur J Med Chem,2011.0,,,,,0.022,Potent (7-8)
CHEMBL1782707,,,377.53,0.0,2.73,MF-8622,CN(C)CC(C)(C)c1cccc(OC(=O)NCCCCN2CCOCC2)c1,IC50,'=',9.0,nM,8.05,,,UO_0000065,21.31,0.41,5.32,14.89,0,CHEMBL1787068,Inhibition of human erythrocytes BChE,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1781988,1,Scientific Literature,Eur J Med Chem,2011.0,,,,,0.009,Very Potent (8-9)
CHEMBL3417299,,,561.13,2.0,5.68,14d,Cc1c(Cl)c(=O)oc2cc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,IC50,'=',24.37,nM,7.61,,,UO_0000065,13.57,0.26,1.93,10.75,0,CHEMBL3418565,Inhibition of human AChE using acetylthiocholine iodide as substrate incubated for 6 mins prior to substrate addition measured after 60 to 180 secs by Ellman method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3414495,1,Scientific Literature,Eur J Med Chem,2015.0,,,,,24.37,Potent (7-8)
CHEMBL606348,,,390.48,0.0,4.18,5,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1cc(OC)cc(OC)c1)c1ccc(=O)[nH]c1C2,IC50,'=',29.0,nM,7.54,,,UO_0000065,19.3,0.35,3.36,11.84,0,CHEMBL1065425,Inhibition of human AChE by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1152583,1,Scientific Literature,Bioorg Med Chem,2009.0,,,,,29.0,Potent (7-8)
CHEMBL596236,,,355.44,0.0,4.03,7,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(C#N)cc1)c1ccc(=O)[nH]c1C2,IC50,'=',22.0,nM,7.66,,,UO_0000065,21.54,0.39,3.63,11.1,0,CHEMBL1065425,Inhibition of human AChE by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1152583,1,Scientific Literature,Bioorg Med Chem,2009.0,,,,,22.0,Potent (7-8)
CHEMBL595114,,,356.47,0.0,4.82,8,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C=C/c1ccccc1)c1ccc(=O)[nH]c1C2,IC50,'=',24.0,nM,7.62,,,UO_0000065,21.38,0.39,2.8,16.85,0,CHEMBL1065425,Inhibition of human AChE by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1152583,1,Scientific Literature,Bioorg Med Chem,2009.0,,,,,24.0,Potent (7-8)
CHEMBL594186,,,426.6,1.0,6.77,9,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C(=C/c1ccccc1)CCCCC)c1ccc(=O)[nH]c1C2,IC50,'=',51.0,nM,7.29,,,UO_0000065,17.09,0.31,0.52,16.13,0,CHEMBL1065425,Inhibition of human AChE by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1152583,1,Scientific Literature,Bioorg Med Chem,2009.0,,,,,51.0,Potent (7-8)
CHEMBL606372,,,399.54,0.0,4.89,11,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C=C/c1ccc(N(C)C)cc1)c1ccc(=O)[nH]c1C2,IC50,'=',40.0,nM,7.4,,,UO_0000065,18.52,0.34,2.51,15.27,0,CHEMBL1065425,Inhibition of human AChE by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL220,Acetylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1152583,1,Scientific Literature,Bioorg Med Chem,2009.0,,,,,40.0,Potent (7-8)
